DOI,TokensTitulo,TokensAbstract,Autores,Fecha,Seccion
10.48550./arXiv.2503.10653,"['video', 'anomaly', 'detection', 'structured', 'keyword']","['paper', 'focus', 'detect', 'anomaly', 'surveillance', 'video', 'use', 'keyword', 'leverage', 'foundational', 'model', 'feature', 'representation', 'generalization', 'capability', 'present', 'novel', 'lightweight', 'pipeline', 'anomaly', 'classification', 'use', 'keyword', 'weight', 'pipeline', 'employ', 'two', 'stage', 'process', 'induction', 'follow', 'deduction', 'induction', 'description', 'be', 'generate', 'normal', 'anomalous', 'frame', 'to', 'identify', 'assign', 'weight', 'relevant', 'keyword', 'deduction', 'inference', 'frame', 'description', 'be', 'convert', 'keyword', 'encoding', 'use', 'induction', 'derive', 'weight', 'input', 'neural', 'network', 'anomaly', 'classification', 'achieve', 'comparable', 'performance', 'three', 'benchmark', 'ucsd', 'shanghai', 'tech', 'cuhk', 'avenue', 'roc', 'auc', 'score', 'respectively', 'result', 'be', 'achieve', 'temporal', 'context', 'make', 'system', 'viable', 'real', 'time', 'application', 'model', 'improve', 'implementation', 'setup', 'interpretability', 'inference', 'speed', 'surveillance', 'device', 'edge', 'introduce', 'performance', 'trade', 'off', 'other', 'video', 'anomaly', 'detection', 'system', 'generalization', 'capability', 'open', 'source', 'foundational', 'model', 'improve', 'model', 'demonstrate', 'exclusive', 'use', 'text', 'feature', 'representation', 'be', 'promising', 'direction', 'efficient', 'real', 'time', 'interpretable', 'video', 'anomaly', 'detection']",Thomas Foltz,07/03/2025,Vision&Patrones
10.48550./arXiv.2503.11650,"['centaur', 'robust', 'end', 'end', 'autonomous', 'driving', 'test', 'time', 'training']","['can', 'rely', 'end', 'end', 'autonomous', 'vehicle', 'complex', 'decision', 'make', 'system', 'deployment', 'one', 'common', 'solution', 'be', 'to', 'have', 'fallback', 'layer', 'check', 'plan', 'trajectory', 'rule', 'violation', 'replace', 'pre', 'define', 'safe', 'action', 'necessary', 'approach', 'involve', 'adjust', 'planner', 'decision', 'to', 'minimize', 'pre', 'define', 'cost', 'function', 'use', 'additional', 'system', 'prediction', 'such', 'road', 'layout', 'detect', 'obstacle', 'however', 'pre', 'program', 'rule', 'cost', 'function', 'can', 'not', 'learn', 'improve', 'new', 'training', 'datum', 'often', 'result', 'overly', 'conservative', 'behavior', 'work', 'propose', 'centaur', 'cluster', 'entropy', 'test', 'time', 'training', 'use', 'uncertainty', 'update', 'planner', 'behavior', 'test', 'time', 'training', 'rely', 'hand', 'engineer', 'rule', 'cost', 'function', 'instead', 'measure', 'minimize', 'uncertainty', 'planner', 'decision', 'develop', 'novel', 'uncertainty', 'measure', 'call', 'cluster', 'entropy', 'be', 'simple', 'interpretable', 'compatible', 'state', 'art', 'planning', 'algorithm', 'use', 'datum', 'collect', 'prior', 'test', 'time', 'time', 'step', 'perform', 'update', 'model', 'parameter', 'use', 'gradient', 'minimize', 'cluster', 'entropy', 'only', 'sole', 'gradient', 'update', 'prior', 'inference', 'centaur', 'exhibit', 'significant', 'improvement', 'rank', 'first', 'navtest', 'leaderboard', 'notable', 'gain', 'safety', 'critical', 'metric', 'such', 'time', 'to', 'collision', 'to', 'provide', 'detailed', 'insight', 'scenario', 'basis', 'also', 'introduce', 'navsafe', 'challenging', 'new', 'benchmark', 'highlight', 'previously', 'undiscovered', 'failure', 'mode', 'drive', 'model']","Chonghao Sima, Kashyap Chitta, Zhiding Yu, Shiyi Lan, Ping Luo, Andreas Geiger, Hongyang Li, Jose M. Alvarez",14/03/2025,Vision&Patrones
10.48550./arXiv.2503.11629,"['treemeshgpt', 'artistic', 'mesh', 'generation', 'autoregressive', 'tree', 'sequence']","['introduce', 'treemeshgpt', 'autoregressive', 'transformer', 'design', 'to', 'generate', 'high', 'quality', 'artistic', 'mesh', 'align', 'input', 'point', 'cloud', 'instead', 'conventional', 'next', 'token', 'prediction', 'autoregressive', 'transformer', 'propose', 'novel', 'autoregressive', 'tree', 'sequence', 'next', 'input', 'token', 'be', 'retrieve', 'dynamically', 'grow', 'tree', 'structure', 'be', 'build', 'triangle', 'adjacency', 'face', 'mesh', 'sequence', 'enable', 'mesh', 'to', 'extend', 'locally', 'last', 'generate', 'triangular', 'face', 'step', 'therefore', 'reduce', 'training', 'difficulty', 'improve', 'mesh', 'quality', 'approach', 'represent', 'triangular', 'face', 'two', 'token', 'achieve', 'compression', 'rate', 'approximately', 'compare', 'naive', 'face', 'tokenization', 'efficient', 'tokenization', 'enable', 'model', 'to', 'generate', 'highly', 'detailed', 'artistic', 'mesh', 'strong', 'point', 'cloud', 'conditioning', 'surpass', 'previous', 'method', 'capacity', 'fidelity', 'furthermore', 'method', 'generate', 'mesh', 'strong', 'normal', 'orientation', 'constraint', 'minimize', 'flip', 'normal', 'commonly', 'encounter', 'previous', 'method', 'experiment', 'show', 'treemeshgpt', 'enhance', 'mesh', 'generation', 'quality', 'refined', 'detail', 'normal', 'orientation', 'consistency']","Stefan Lionar, Jiabin Liang, Gim Hee Lee",14/03/2025,Vision&Patrones
10.48550./arXiv.2503.11630,"['time', 'scale', 'redundancy', 'prosody', 'linguistic', 'context']","['spoken', 'language', 'speaker', 'transmit', 'information', 'not', 'only', 'use', 'word', 'also', 'rich', 'array', 'non', 'verbal', 'signal', 'include', 'prosody', 'auditory', 'feature', 'speech', 'however', 'previous', 'study', 'have', 'show', 'prosodic', 'feature', 'exhibit', 'significant', 'redundancy', 'past', 'future', 'word', 'here', 'examine', 'time', 'scale', 'relationship', 'many', 'word', 'past', 'future', 'contribute', 'predict', 'prosody', 'find', 'scale', 'differ', 'past', 'future', 'word', 'prosody', 'redundancy', 'past', 'word', 'extend', 'approximately', 'word', 'redundancy', 'future', 'word', 'be', 'limited', 'just', 'word', 'finding', 'indicate', 'prosody', 'future', 'relationship', 'reflect', 'local', 'word', 'dependency', 'short', 'scale', 'process', 'such', 'next', 'word', 'prediction', 'prosody', 'past', 'relationship', 'unfold', 'long', 'time', 'scale', 'latter', 'suggest', 'prosody', 'serve', 'to', 'emphasize', 'early', 'information', 'may', 'be', 'challenge', 'listener', 'to', 'process', 'give', 'limit', 'cognitive', 'resource', 'real', 'time', 'communication', 'result', 'highlight', 'role', 'prosody', 'shape', 'efficient', 'communication']","Tamar I. Regev, Chiebuka Ohams, Shaylee Xie, Lukas Wolf, Evelina Fedorenko, Alex Warstadt, Ethan Wilcox, Tiago Pimentel",14/03/2025,Computacion&Lenguaje
10.48550./arXiv.2503.11614,"['neutralize', 'bias', 'llm', 'reasoning', 'use', 'entailment', 'graph']","['llm', 'be', 'often', 'claim', 'to', 'be', 'capable', 'natural', 'language', 'inference', 'nli', 'be', 'widely', 'regard', 'cornerstone', 'more', 'complex', 'form', 'reasoning', 'however', 'recent', 'work', 'show', 'llm', 'still', 'suffer', 'hallucination', 'nli', 'attestation', 'bias', 'llm', 'overly', 'rely', 'propositional', 'memory', 'to', 'build', 'shortcut', 'to', 'solve', 'issue', 'design', 'unsupervised', 'framework', 'to', 'construct', 'counterfactual', 'reasoning', 'datum', 'fine', 'tune', 'llm', 'to', 'reduce', 'attestation', 'bias', 'to', 'measure', 'bias', 'reduction', 'build', 'bias', 'adversarial', 'variant', 'nli', 'dataset', 'randomly', 'replace', 'predicate', 'premise', 'keep', 'hypothesis', 'unchanged', 'extensive', 'evaluation', 'show', 'framework', 'can', 'significantly', 'reduce', 'hallucination', 'attestation', 'bias', 'then', 'far', 'evaluate', 'llm', 'fine', 'tune', 'framework', 'original', 'nli', 'dataset', 'bias', 'neutralize', 'version', 'original', 'entity', 'be', 'replace', 'randomly', 'sample', 'one', 'extensive', 'result', 'show', 'framework', 'consistently', 'improve', 'inferential', 'performance', 'original', 'bias', 'neutralize', 'nli', 'dataset']","Liang Cheng, Tianyi Li, Zhaowei Wang, Tianyang Liu, Mark Steedman",14/03/2025,Computacion&Lenguaje
10.48550./arXiv.2503.11593,"['do', 'construction', 'distribution', 'shape', 'formal', 'language', 'learn', 'german', 'babylm']","['analyze', 'influence', 'utterance', 'level', 'construction', 'distribution', 'german', 'child', 'direct', 'speech', 'result', 'formal', 'linguistic', 'competence', 'underlie', 'learn', 'trajectory', 'small', 'language', 'model', 'train', 'novel', 'collection', 'developmentally', 'plausible', 'language', 'datum', 'german', 'find', 'trajectory', 'be', 'surprisingly', 'robust', 'markedly', 'different', 'distribution', 'construction', 'training', 'datum', 'have', 'little', 'effect', 'final', 'accuracy', 'almost', 'effect', 'global', 'learning', 'trajectory', 'syntax', 'learning', 'benefit', 'more', 'complex', 'utterance', 'lexical', 'learning', 'culminate', 'well', 'score', 'more', 'fragmentary', 'datum', 'argue', 'lm', 'train', 'developmentally', 'plausible', 'datum', 'can', 'contribute', 'debate', 'rich', 'impoverished', 'linguistic', 'stimulus', 'actually', 'be']","Bastian Bunzeck, Daniel Duran, Sina Zarrieß",14/03/2025,Computacion&Lenguaje
10.48550./arXiv.2503.11509,"['tikzero', 'zero', 'shot', 'text', 'guide', 'graphic', 'program', 'synthesis']","['rise', 'generative', 'ai', 'synthesize', 'figure', 'text', 'caption', 'become', 'compelling', 'application', 'however', 'achieve', 'high', 'geometric', 'precision', 'editability', 'require', 'represent', 'figure', 'graphic', 'program', 'language', 'tikz', 'align', 'training', 'datum', 'graphic', 'program', 'caption', 'remain', 'scarce', 'meanwhile', 'large', 'amount', 'unaligned', 'graphic', 'program', 'caption', 'raster', 'image', 'be', 'more', 'readily', 'available', 'reconcile', 'disparate', 'data', 'source', 'present', 'tikzero', 'decouple', 'graphic', 'program', 'generation', 'text', 'understanding', 'use', 'image', 'representation', 'intermediary', 'bridge', 'enable', 'independent', 'training', 'graphic', 'program', 'caption', 'image', 'allow', 'zero', 'shot', 'text', 'guide', 'graphic', 'program', 'synthesis', 'inference', 'show', 'method', 'substantially', 'outperform', 'baseline', 'can', 'only', 'operate', 'caption', 'align', 'graphic', 'program', 'furthermore', 'leverage', 'caption', 'align', 'graphic', 'program', 'complementary', 'training', 'signal', 'tikzero', 'match', 'exceed', 'performance', 'much', 'large', 'model', 'include', 'commercial', 'system', 'code', 'dataset', 'select', 'model', 'be', 'publicly', 'available']","Jonas Belouadi, Eddy Ilg, Margret Keuper, Hideki Tanaka, Masao Utiyama, Raj Dabre, Steffen Eger, Simone Paolo Ponzetto",14/03/2025,Computacion&Lenguaje
10.48550./arXiv.2503.11426,"['text', 'compression', 'efficient', 'language', 'generation']","['challenge', 'prevail', 'assumption', 'llm', 'must', 'rely', 'fully', 'sub', 'word', 'token', 'high', 'quality', 'text', 'generation', 'end', 'propose', 'generative', 'pretraine', 'thoughtformer', 'gpthf', 'hierarchical', 'transformer', 'language', 'model', 'capable', 'text', 'generation', 'compress', 'text', 'sentence', 'embedding', 'employ', 'sentence', 'attention', 'mechanism', 'gpthf', 'retain', 'gpt', 'architecture', 'modify', 'only', 'token', 'interaction', 'dynamic', 'sparse', 'attention', 'mask', 'experiment', 'show', 'gpthf', 'achieve', 'up', 'order', 'magnitude', 'improvement', 'flop', 'efficiency', 'threefold', 'increase', 'runtime', 'speed', 'compare', 'equally', 'sized', 'gpt', 'model', 'low', 'size', 'regime', 'be', 'achieve', 'unique', 'generation', 'method', 'caches', 'reuse', 'sentence', 'embedding', 'allow', 'significant', 'portion', 'input', 'to', 'bypass', 'large', 'part', 'network']","David Gu, Peter Belcak, Roger Wattenhofer",14/03/2025,Computacion&Lenguaje
10.48550./arXiv.2503.11381,"['modeling', 'subjectivity', 'cognitive', 'appraisal', 'language', 'model']","['utilization', 'language', 'model', 'interdisciplinary', 'human', 'center', 'study', 'grow', 'expectation', 'model', 'capability', 'continue', 'to', 'evolve', 'excel', 'conventional', 'task', 'model', 'be', 'recently', 'expect', 'to', 'perform', 'well', 'user', 'centric', 'measurement', 'involve', 'confidence', 'human', 'factor', 'reflect', 'subjective', 'preference', 'modeling', 'subjectivity', 'play', 'essential', 'role', 'cognitive', 'science', 'have', 'be', 'extensively', 'study', 'remain', 'under', 'explore', 'nlp', 'community', 'light', 'gap', 'explore', 'language', 'model', 'can', 'harness', 'subjectivity', 'conduct', 'comprehensive', 'experiment', 'analysis', 'various', 'scenario', 'use', 'fine', 'tune', 'model', 'prompt', 'base', 'large', 'language', 'model', 'llm', 'quantitative', 'qualitative', 'experimental', 'result', 'indicate', 'exist', 'post', 'hoc', 'calibration', 'approach', 'often', 'fail', 'to', 'produce', 'satisfactory', 'result', 'however', 'finding', 'reveal', 'personality', 'trait', 'demographical', 'information', 'be', 'critical', 'measure', 'subjectivity', 'furthermore', 'depth', 'analysis', 'offer', 'valuable', 'insight', 'future', 'research', 'development', 'interdisciplinary', 'study', 'nlp', 'cognitive', 'science']","Yuxiang Zhou, Hainiu Xu, Desmond C. Ong, Petr Slovak, Yulan He",14/03/2025,Computacion&Lenguaje
10.48550./arXiv.2503.11377,"['advance', 'database', 'cross', 'linguistic', 'colexification', 'new', 'workflow', 'datum']","['lexical', 'resource', 'be', 'crucial', 'cross', 'linguistic', 'analysis', 'can', 'provide', 'new', 'insight', 'computational', 'model', 'natural', 'language', 'learning', 'here', 'present', 'advanced', 'database', 'comparative', 'study', 'word', 'multiple', 'meaning', 'phenomenon', 'know', 'colexification', 'new', 'version', 'include', 'improvement', 'handling', 'selection', 'presentation', 'datum', 'compare', 'new', 'database', 'previous', 'version', 'find', 'improvement', 'provide', 'more', 'balanced', 'sample', 'cover', 'more', 'language', 'family', 'worldwide', 'enhance', 'datum', 'quality', 'give', 'word', 'form', 'be', 'provide', 'phonetic', 'transcription', 'conclude', 'new', 'database', 'cross', 'linguistic', 'colexification', 'have', 'potential', 'to', 'inspire', 'exciting', 'new', 'study', 'link', 'cross', 'linguistic', 'datum', 'to', 'open', 'question', 'linguistic', 'typology', 'historical', 'linguistic', 'psycholinguistic', 'computational', 'linguistic']","Annika Tjuka, Robert Forkel, Christoph Rzymski, Johann-Mattis List",14/03/2025,Computacion&Lenguaje
10.48550./arXiv.2503.11376,"['annotate', 'scientific', 'uncertainty', 'comprehensive', 'model', 'use', 'linguistic', 'pattern', 'comparison', 'exist', 'approach']","['unscientify', 'system', 'design', 'to', 'detect', 'scientific', 'uncertainty', 'scholarly', 'full', 'text', 'system', 'utilize', 'weakly', 'supervise', 'technique', 'to', 'identify', 'verbally', 'express', 'uncertainty', 'scientific', 'text', 'authorial', 'reference', 'core', 'methodology', 'unscientify', 'be', 'base', 'multi', 'faceted', 'pipeline', 'integrate', 'span', 'pattern', 'matching', 'complex', 'sentence', 'analysis', 'author', 'reference', 'checking', 'approach', 'streamline', 'labeling', 'annotation', 'process', 'essential', 'identify', 'scientific', 'uncertainty', 'cover', 'variety', 'uncertainty', 'expression', 'type', 'to', 'support', 'diverse', 'application', 'include', 'information', 'retrieval', 'text', 'mining', 'scientific', 'document', 'processing', 'evaluation', 'result', 'highlight', 'trade', 'off', 'modern', 'large', 'language', 'model', 'llm', 'unscientify', 'system', 'unscientify', 'employ', 'more', 'traditional', 'technique', 'achieve', 'superior', 'performance', 'scientific', 'uncertainty', 'detection', 'task', 'attain', 'accuracy', 'score', 'finding', 'underscore', 'continue', 'relevance', 'efficiency', 'unscientify', 'simple', 'rule', 'base', 'pattern', 'matching', 'strategy', 'specific', 'application', 'result', 'demonstrate', 'scenario', 'resource', 'efficiency', 'interpretability', 'domain', 'specific', 'adaptability', 'be', 'critical', 'traditional', 'method', 'can', 'still', 'offer', 'significant', 'advantage']","Panggih Kusuma Ningrum, Philipp Mayr, Nina Smirnova, Iana Atanassova",14/03/2025,Computacion&Lenguaje
10.48550./arXiv.2503.11348,"['response', 'benchmarke', 'ability', 'language', 'model', 'to', 'undertake', 'commonsense', 'reasoning', 'crisis', 'situation']","['interesting', 'class', 'commonsense', 'reasoning', 'problem', 'arise', 'people', 'be', 'face', 'natural', 'disaster', 'to', 'investigate', 'topic', 'present', 'human', 'curate', 'dataset', 'contain', 'annotate', 'instance', 'feature', 'set', 'question', 'design', 'to', 'assess', 'llm', 'commonsense', 'reasoning', 'disaster', 'situation', 'different', 'time', 'frame', 'dataset', 'include', 'problem', 'description', 'miss', 'resource', 'time', 'sensitive', 'solution', 'justification', 'subset', 'validate', 'environmental', 'engineer', 'automatic', 'metric', 'human', 'evaluation', 'compare', 'llm', 'generate', 'recommendation', 'human', 'response', 'finding', 'show', 'even', 'state', 'art', 'model', 'achieve', 'only', 'human', 'evaluated', 'correctness', 'immediate', 'response', 'action', 'highlight', 'significant', 'room', 'improvement', 'llm', 'ability', 'commonsense', 'reasoning', 'crisis']","Aissatou Diallo, Antonis Bikakis, Luke Dickens, Anthony Hunter, Rob Miller",14/03/2025,Computacion&Lenguaje
10.48550./arXiv.2503.11346,"['aistorian', 'let', 'ai', 'be', 'historian', 'kg', 'power', 'multi', 'agent', 'system', 'accurate', 'biography', 'generation']","['huawei', 'have', 'always', 'be', 'commit', 'explore', 'ai', 'application', 'historical', 'research', 'biography', 'generation', 'specialized', 'form', 'abstractive', 'summarization', 'play', 'crucial', 'role', 'historical', 'research', 'face', 'unique', 'challenge', 'exist', 'large', 'language', 'model', 'llm', 'struggle', 'to', 'address', 'challenge', 'include', 'maintain', 'stylistic', 'adherence', 'historical', 'writing', 'convention', 'ensure', 'factual', 'fidelity', 'handle', 'fragmented', 'information', 'multiple', 'document', 'present', 'aistorian', 'novel', 'end', 'end', 'agentic', 'system', 'feature', 'knowledge', 'graph', 'retrieval', 'augment', 'generation', 'rag', 'anti', 'hallucination', 'multi', 'agent', 'specifically', 'aistorian', 'introduce', 'context', 'learning', 'base', 'chunking', 'strategy', 'kg', 'base', 'index', 'accurate', 'efficient', 'reference', 'retrieval', 'meanwhile', 'aistorian', 'orchestrate', 'multi', 'agent', 'to', 'conduct', 'fly', 'hallucination', 'detection', 'error', 'type', 'aware', 'correction', 'additionally', 'to', 'teach', 'llm', 'certain', 'language', 'style', 'finetune', 'llm', 'base', 'two', 'step', 'training', 'approach', 'combine', 'datum', 'augmentation', 'enhance', 'supervise', 'fine', 'tune', 'stylistic', 'preference', 'optimization', 'extensive', 'experiment', 'real', 'life', 'historical', 'jinshi', 'dataset', 'demonstrate', 'aistorian', 'achieve', 'improvement', 'factual', 'accuracy', 'reduction', 'hallucination', 'rate', 'compare', 'exist', 'baseline', 'datum', 'code', 'be', 'available', 'https', 'url']","Fengyu Li (1), Yilin Li (1), Junhao Zhu (1), Lu Chen (1), Yanfei Zhang (1), Jia Zhou (1), Hui Zu (1), Jingwen Zhao (2), Yunjun Gao (1) ((1) Zhejiang University, (2) Poisson Lab, Huawei)",14/03/2025,Computacion&Lenguaje
